skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0, 5 4 8 x 5 3 5 = ?,3,,283180,293280,293180,,
1,0,2 8 4 x 4 1 7 = ?,1,,118428,118528,118628,,
1,0,3 4 1 x 4 0 7 =?,2,,138887,138787,138687,,
1,0,6 4 3 x 5 2 = ?,1,,3 3 4 3 6,3 3 5 3 6,3 3 6 3 6,,
1,0,9 1 7 x 3 4 8 = ?,3,,3 1 9 1 2 6,3 1 9 2 1 6,3 1 9 1 1 6,,
1,0,5 0 8 x 4 9 = ?,2,,2 4 7 9 2,2 4 8 9 2,2 4 8 9 3,,
1,0,7 2 5 x 8 6 2 = ?,3,,6 2 4 8 5 0,6 2 4 6 5 0,6 2 4 9 5 0,,
1,0,5 5 7 x 6 1 7 = ?,1,,3 4 3 6 6 9,3 4 3 7 7 9,3 4 6 7 7 9,,
1,0,2 4 8 x 1 5 4 = ?,2,,3 8 3 9 2,3 8 1 9 2,3 8 2 9 2,,
1,0,2 5 9 x 3 5 7 = ?,1,,9 2 4 6 3,9 3 5 6 3,9 1 4 6 3,,
1,0,1 3 4 x 9 4 = ?,2,,1 3 5 9 6,1 2 5 9 6,1 4 5 9 6,,
1,0,3 1 3 x 5 4 = ?,3,,1 7 9 0 2,1 8 9 0 2,1 6 9 0 2,,
1,0,8 4 6 x 2 4 6 = ?,1,,2 0 8 1 1 6,2 0 8 1 1 7,2 0 9 1 1 7,,
1,0,9 1 6 x 7 2 = ?,2,,6 5 9 5 4,6 5 9 5 2,6 5 9 5 3,,
1,0,3 4 8 x 7 2 6 = ?,1,,2 5 2 6 4 8,2 5 2 7 4 9,2 6 2 5 4 9,,
1,0,8 0 7 x 7 0 7 = ?,2,,571546,570549,570560,,
