skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,"In a Business , L invested 1/3rd of M & M invested 1/5th of N . At the end of a year, they have profit of Rs. 57000. Find share of M.",2,,Rs. 3000,Rs. 9000,Rs. 45000,,
1,0,"Divide 4200 in 3 parts such a manner that 1/6th of first part , 1/5th of second part & 1/3rd of third part should be equal.",2,,1500-900-1800,1800-1500-900,900 -1500-1800,,
1,0,"Vrushali & Vaishnavi started a cosmetic business with Rs.75,000 & Rs. 60,000 respectively. After 12 months Jaya Joined them with capital of Rs. 1,05,000. If they made profit of Rs. 4,10,000 in 3 years . Find Jaya’s share.",3,,"Rs. 1,20,000","Rs. 10,000","Rs. 1,40,000",,
1,0,"A , B & C partners Invested there amount at the ratio of 6 : 7 : 8 & there investment period ratio was 3 : 4 : 5 . Find There Profit ratio",1,,9:14:20,18:28:20,9:28:20,,
1,0,"Sam & Tom started a Dairy business with Rs.4250 & Rs. 8500 respectively. After 8 months Tom left the business . At the end of year, find the ratio of there profit.",2,,3:05,3:04,4:03,,
1,0,"A & B Invested in a business in proportion of 5:9 , after 8 months B withdraw his capital . If they have to share there profit in ratio of 5:6 , find the investment time of A.",1,,12 Months,10 Months,11 Months,,
1,0,"Sonu + Monu have Rs.410 , Monu + Golu have Rs. 340 & Sonu + Golu have Rs. 570 . Find Sonu’s Amount.",3,,Rs. 90,Rs. 250,Rs. 320,,
1,0,"B started a Software business with capital of Rs.70,000. After 6 months, C joined his business. If C want 50% more profit than A at the end of year, how much capital should C need to be invest.",2,,"Rs. 1,20,000","Rs. 2,10,000","Rs. 1,50,000",,
1,0,"Megha , Bharati & Rajashree started a business. Megha invested 3 times of Bharati , & Bharati invested 2 of Rajashree. After 1 year they made profit of Rs. 9,00,000 . Find Bharati’s share.",3,,"Rs. 6,00,000","Rs. 1,00,000","Rs. 2,00,000",,
1,0,"Rupali started a Parlor business with the capital of Rs.100000. After few months Shefali joined her with capital of Rs. 150000 . After 1 year , they share there profit in ratio of 4:3 . How many months later did Shefali joined the business",1,,6 months,7 months,8 months,,
1,0,"Jasprit + Khalid have Rs.510 , Khalid + Akshar have Rs. 620 & Jasprit + Akshar have Rs. 780 . Find Akshar’s Amount.",1,,Rs. 445,Rs. 335,Rs. 175,,
1,0,"A , B & C company share there Profit or Loss in there partners in ratio of 1/4 , 1/5 , 1/6 . If C got Rs. 74,000 as his share, Find the share of B",1,,Rs. 88000,Rs. 80000,Rs.86000,,
1,0,"M & N Invested in a business in proportion of 3:2 , after 9 months M withdrawn his capital . If they have to share there profit in ratio of 9:10 , find the investment time of N",3,,11 Months,13 Months,15 Months,,
1,0,Ravi invested Rs. 1200 for 7 months & Rahul invested Rs. 700 in same business for 12 months . Find there profit ratio,1,,1:01,1:02,1:04,,
1,0,"Divide 630 in 3 parts such a manner that 1/2 of first part , 1/3rd of second part & 1/4th of third part should be equal",1,,140-210-280,280-210-140,210-140-280,,
1,0,"Manisha & Amisha started a Imitation Jewellery business with Rs.40,000 & Rs. 50,000 respectively. After 3 months Madhuri Joined them with capital of Rs. 80,000. If they made profit of Rs. 75,000 in 1 years . Find Madhuri’s share.",2,,"Rs. 20,000",Rs. 30000,"Rs. 40,000",,
1,0,"Dhondiba started a Goat farm business with the capital of Rs.3,00,000. After few months Ganpat joined him with capital of Rs. 2,50,000 . After 1 year , they share there profit in ratio of 9:5 . How many months later did Ganpat joined the business",2,,6 months,4 months,3 months,,
1,0,"Mayuri , Bhavya & Rekha started a business. Mayuri invested 5 times of Bhavya , & Bhavya invested 3 of Rekha. After 1 year they made profit of Rs. 38,000 . Find Mayuri’s share",2,,". Rs. 6,000","Rs. 30,000","Rs. 2,000",,
1,0,"P started a Crockery business with capital of Rs. 35,000. After 2 months, Q joined his business. If Q want 25 % more profit than P at the end of year, how much capital should Q need to be invest.",3,,"Rs. 51250
","Rs. 55,000","Rs. 52,500",,
1,0,"In a Business , A invested half of B & B invested 1/4th of C . At the end of a year, they have profit of Rs. 55000. Find share of C",2,,Rs. 10000,Rs. 40000,Rs. 5000,,
