skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,FIND THE SQUARE 107 = ?,3,,12449,13449,11449,,
1,0,FIND THE SQUARE 108 = ?,1,,11664,12664,13664,,
1,0,FIND SQUARE OF 114 = ?,1,,12996,12896,13896,,
1,0,FIND SQUARE OF 143 = ?,2,,21449,20449,22449,,
1,0,FIND SQUARE OF 136 = ?,1,,18496,19496,20496,,
1,0,FIND SQUARE OF 128 = ?,2,,19384,16384,18384,,
1,0,FIND SQUARE IF 118 = ?,3,,14924,15924,13924,,
1,0,FIND SQUARE OF 140 = ?,1,,19600,18600,15600,,
1,0,FIND SQUARE 123 = ?,3,,19129,18129,15129,,
1,0,FIND SQUARE OF 151 = ?,2,,22901,22801,22701,,
1,0,FIND SQUARE OF 117 = ?,3,,13699,13789,13689,,
1,0,FIND SQUARE OF 148 = ?,2,,21704,21904,22804,,
1,0,FIND SQUARE OF 124 = ?,2,,16376,15376,18376,,
1,0,FIND SQUARE OF 156 = ?,1,,24336,25336,26336,,
1,0,FIND SQUARE OF 133 = ?,2,,19689,17689,20689,,
1,0,FIND SQUARE OF 132 = ?,1,,17424,19424,16424,,
1,0,FIND SQUARE OF 138 = ?,3,,18044,15044,19044,,
1,0,FIND SQUARE OF 155 = ?,1,,24025,26025,25025,,
1,0,FIND SQUARE OF 129 = ?,2,,15541,16641,12441,,
1,0,FIND SQUARE OF 160 = ?,1,,25600,26600,27600,,
