skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,2 7 1 5 Divide by 26 = ?,1,,Q :104 R:11,Q :114 R:11,Q :124 R:11,,
1,0,8 5 6 7 4 Divide by 46 = ?,3,,Q :1872 R:22,Q :1962 R:22,Q :1862 R:22,,
1,0,3 7 4 6 5 Divide by 32 = ?,2,,Q :1270 R:25,Q :1170 R:25,1180 R:25,,
1,0,2 9 7 1 6 divid e b y 8 2 = ?,2,,Q:3 7 2 R:3 2,Q:3 6 2 R:3 2,Q:3 9 2 R:3 2,,
1,0,6 4 7 8 Divid e b y 7 6 = ?,1,,Q:8 5 R:1 8,Q:8 6 R:1 8,Q:8 4 R:1 8,,
1,0,6 4 5 8 2 Divid e b y 3 7 = ?,3,,Q:1 7 3 5 R:1 7,Q:1 8 4 5 R:1 7,Q:1 7 4 5 R:1 7,,
1,0,9 4 7 1 6 Divid e b y 7 2 = ?,1,,Q:1 3 1 5 R:3 6,Q:1 4 1 5 R:3 6,Q:1 6 1 5 R:3 6,,
1,0,3 7 4 6 9 Divid e b y 2 2 = ?,2,,Q:1 8 0 3 R:3,Q:1 7 0 3 R:3,Q:1 9 0 3 R:3,,
1,0,6 1 7 8 Divid e b y 4 3 = ?,1,,Q:1 4 3 R:2 9,Q:1 5 3 R:2 9,Q:1 6 3 R:2 9,,
1,0,6 4 7 2 Divid e b y 5 4 = ?,2,,Q:1 2 9 R:4 6,Q:1 1 9 R:4 6,Q:1 3 9 R:4 6,,
1,0,9 2 5 7 Divid e b y 8 1 = ?,3,,Q:1 2 4 R:2 3,Q:1 3 4 R:2 3,Q:1 1 4 R:2 3,,
1,0,3 6 4 7 9 Divid e b y 7 7 = ?,2,,Q:4 9 3 R:5 8,Q:4 7 3 R:5 8,Q:4 8 3 R:5 8,,
1,0,5 8 2 8 Divid e b y 8 6 = ?,1,,Q:6 7 R:6 6,Q:6 8 R:6 6,Q:6 9 R:6 6,,
1,0,1 7 2 7 Divid e b y 4 7 = ?,2,,Q:3 7 R:3 5,Q:3 6 R:3 5,Q:3 8 R:3 5,,
1,0,2 4 2 5 Divid e b y 3 2 = ?,1,,Q:7 5 R:2 5,Q:7 6 R:2 5,Q:7 7 R:2 5,,
1,0,6 4 7 6 9 Divid e b y 2 9 = ?,2,,Q:2 1 3 3 R:1 2,Q:2 2 3 3 R:1 2,Q:2 2 4 3 R:1 2,,
1,0,3 2 4 7 Divid e b y 8 4 = ?,1,,Q:3 8 R:5 5,Q:3 9 R:5 5,Q:3 7 R:5 5,,
1,0,3 4 7 1 Divid e b y 4 6 = ?,2,,Q:7 6 R:2 1,Q:7 5 R:2 1,Q:7 8 R:2 1,,
1,0,6 2 1 4 Divid e b y 1 8 = ?,3,,Q:3 5 5 R:4,Q:3 6 5 R:4,Q:3 4 5 R:4,,
1,0,6 4 8 9 2 Divide by 23 = ?,1,,Q:2821 R:9,Q:2831 R:9,Q:2921 R:9,,
