skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,5 4 7 3 x 4 3 8 = ?,1,,2397174,2497174,25637457,,
1,0,8 1 7 0 8 x 5 3 8 1 = ?,1,,439670748,439670748,439570748,,
1,0,9 0 7 1 8 x 8 1 8 2 = ?,2,,742354676,742254676,742259676,,
1,0,7 4 1 6 x 8 4 0 9 = ?,3,,62261144,62461144,62361144,,
1,0,6 3 1 0 8 6 x 4 3 7 = ?,1,,275784582,275684582,275774582,,
1,0,Find Sqaure of 6843 = ?,1,,46826649,46827649,46825649,,
1,0,Find Square of 16852 = ?,3,,283889904,283988904,283989904,,
1,0,Find Square of 978 = ?,2,,956784,956484,958484,,
1,0,Find Square of 7082= ?,2,,50154724,50156724,50153724,,
1,0,Find Square of 5051 = ?,3,,25532601,25612601,25512601,,
1,0,7 2 8 3 5 Divide by 5 = ?,1,,14567,13567,12567,,
1,0,3 4 8 1 8 Divide by 5 = ?,1,,6963.6,6563.6,6953.6,,
1,0,9 0 2 5 7 8 Divide by 5 = ?,3,,180525.6,180535.6,180515.6,,
1,0,8 7 3 8 5 Divide by 5 = ?,1,,17477,17577,17467,,
1,0,2 8 1 7 9 Divide by 5 = ?,1,,5635.8,5535.8,5645.8,,
1,0,Find Square of 1 0 3 = ?,1,,10609,11609,12609,,
1,0,Find Square of 198 = ?,2,,38204,39204,37204,,
1,0,Find Square of 1026 = ?,1,,1052676,1054676,1053676,,
1,0,Find Square of 1107 = ?,3,,1225459,1325449,1225449,,
1,0,Find Cube root of 814780504 =?,2,,824,934,884,,
1,0,Find Cube root of 138991832 = ?,2,,508,518,568,,
1,0,Find Cube root of 1906624 = ?,1,,124,134,128,,
1,0,Find Cube root of 23149125 = ?,2,,235,285,245,,
1,0,Find Cube root of 335702375= ?,3,,645,635,695,,
1,0,How many Composite numers are there from 20 to 100 ?,2,,63,64,66,,
1,0,How many Prime numbers are there from 1 to 51 ?,1,,15,14,13,,
1,0,11 th Traingular number is ?,2,,55,66,78,,
1,0,"What we call these number 87,88,89 ?",3,,prime number,comoposite number,consecutive number,,
1,0,Which of the folloeing is coprime number ?,3,,"3,21","5,15","5,12",,
1,0,Find Sqaure of 158 = ?,1,,24964,25964,27964,,
