skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,6 4 x 1 5 = ?,2,,966,960,866,,
1,0,9 6 x 1 5 =?,1,,1440,1540,1640,,
1,0,5 3 x 1 5 = ?,3,,895,885,795,,
1,0,4 8 x 1 5 = ?,2,,8 2 0,7 2 0,9 2 0,,
1,0,6 7 x 1 5 = ?,1,,1 0 0 5,1 0 1 0,1 0 2 0,,
1,0,8 3 x 1 5 = ?,3,,1 4 4 5,1 3 4 5,1 2 4 5,,
1,0,7 6 x 1 5 = ?,1,,1 1 4 0,1 3 4 0,1 2 4 0,,
1,0,3 7 x 1 5 = ?,2,,7 7 7,5 5 5,6 6 6,,
1,0,1 9 x 1 5 = ?,1,,2 8 5,2 8 6,2 8 7,,
1,0,2 3 x 1 5 = ?,3,,3 6 5,3 4 6,3 4 5,,
1,0,4 6 2 x 1 5 = ?,1,,6 9 3 0,6 8 9 0,6 3 9 0,,
1,0,5 2 4 x 1 5 = ?,2,,7 8 6 3,7 8 6 0,7 8 6 0,,
1,0,6 7 3 x 1 5 = ?,3,,1 0 1 9 5,1 1 0 9 5,1 0 0 9 5,,
1,0,2 7 8 x 1 5 = ?,1,,4 1 7 0,4 2 7 0,4 3 7 0,,
1,0,9 1 8 x 1 5 = ?,2,,. 1 4 8 2 0,1 3 7 7 0,1 3 8 8 0,,
1,0,3 3 4 x 1 5 = ?,3,,5 0 2 0,5 0 2 1,5 0 1 0,,
1,0,4 7 9 x 1 5 = ?,1,,7 1 8 5,7 1 8 6,7 2 8 6,,
1,0,6 1 4 x 1 5 = ?,2,,9 3 1 1,9 2 1 0,9 2 1 1,,
1,0,3 4 7 x 1 5 = ?,1,,5 2 0 5,5 2 0 6,5 3 0 6,,
1,0,5 0 3 x 1 5 = ?,3,,7654,7567,7545,,
