skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,,Find Sqaure Root of 1764,1,,42,43,45,,
1,,Find Sqaure Root  of 8649,3,,94,95,93,,
1,,Find Sqaure Root of 9801,1,,99,95,97,,
1,,Find Sqaure Root  of 1089,1,,33,39,35,,
1,,Find Sqaure Root  of 5625,3,,76,78,75,,
1,,Find Sqaure Root  of 7921,1,,89,88,82,,
1,,Find Sqaure Root  of 2209,3,,48,49,47,,
1,,Find Sqaure Root  of 784,2,,26,28,25,,
1,,Find Sqaure Root  of 361,3,,16,18,19,,
1,,Find Sqaure Root  of 4356,1,,66,62,64,,
1,,Find Sqaure Root  of 3364,3,,51,56,58,,
1,,Find Sqaure Root  of 6561,3,,84,82,81,,
1,,Find Sqaure Root  of 1521,2,,40,39,42,,
1,,Find Sqaure Root  of 7744,1,,88,87,89,,
1,,Find Sqaure Root of 576,1,,24,26,27,,
1,,Find Sqaure Root  of 289,3,,18,16,17,,
1,,Find Sqaure Root  of 2401,3,,48,50,49,,
1,,Find Sqaure Root   of 1156,1,,34,35,36,,
1,,Find Sqaure Root  of 5041,3,,72,73,71,,
1,,Find Sqaure Root  of 9025,2,,96,95,97,,
