skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,2 2 1 x 1 1 1 = ?,1,,24531,24631,24731,,
1,0,2 3 8 2 4 x 1 1 1 1 = ?,2,,27468464,26468464,284678464,,
1,0,9 6 7 2 X 1 1 1 = ?,3,,1266932,1366934,1073592,,
1,0,2 5 9 x 1 1 1 = ?,1,,2 8 7 4 9,2 7 7 4 9,2 9 7 4 9,,
1,0,2 6 1 x 1 1 1 = ?,2,,2 9 9 7 1,2 8 9 7 1,2 7 9 7 1,,
1,0,4 3 7 3 X 1 1 1 1 = ?,3,,4 8 5 7 3 0 3,4 8 5 8 4 0 3,4 8 6 7 4 0 3,,
1,0,6 9 7 2 X 1 1 1 = ?,3,,7 7 2 8 9 2,7 7 3 9 5 2,7 7 3 8 9 2,,
1,0,2 1 3 X 1 1 1 1 = ?,1,,2 3 6 6 4 3,2 4 6 4 4 3,2 5 6 4 4 5,,
1,0,4 5 3 6 X 1 1 1 = ?,3,,5 0 3 5 9 6,5 0 3 6 9 6,5 0 3 4 9 6,,
1,0,5 2 4 X 1 1 1 = ?,1,,5 8 1 6 4,5 9 1 6 4,5 7 1 6 4,,
1,0,2 5 6 X 1 1 1 = ?,2,,2 7 4 1 6,2 8 4 1 6,2 6 4 1 6,,
1,0,2 5 1 X 1 1 1 = ?,1,,. 2 7 8 6 1,2 8 8 6 1,2 9 8 6 1,,
1,0,8 2 3 1 9 X 1 1 1 1 = ?,3,,9 1 4 5 7 4 0 9,9 1 4 5 5 4 0 9,9 1 4 5 6 4 0 9,,
1,0,2 3 2 6 X 1 1 1 = ?,1,,2 5 8 1 8 6,2 6 8 1 8 6,2 4 8 1 8 6,,
1,0,6 3 8 9 X 1 1 1 = ?,2,,7 0 8 1 7 9,7 0 9 1 7 9,7 0 2 1 7 9,,
1,0,7 8 1 X 1 1 1 = ?,1,,8 6 6 9 1,8 7 6 9 1,8 8 6 9 1,,
1,0,2 5 2 1 X 1 1 1 = ?,3,,2 8 9 8 3 1,2 9 9 8 3 1,2 7 9 8 3 1,,
1,0,1 0 2 8 9 x 1 1 1 1 = ?,2,,1 1 4 3 2 0 7 9,1 1 4 3 1 0 7 9,1 1 4 3 3 0 7 9,,
1,0,7 8 6 X 1 1 1 = ?,1,,8 7 2 4 6,8 8 2 4 6,8 9 2 4 6,,
1,0,4 5 6 9 X 1 1 1 = ?,1,,507159,508159,501959,,
