skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,6 8 5 x 2 5 = ?,1,,17125,17225,18125,,
1,0,8 9 8 x 2 5 = ?,2,,23455,22450,25655,,
1,0,7 5 9 x 2 5 = ?,3,,19975,20758,18975,,
1,0,9 6 9 x 2 5 =?,1,,24225,25985,27545,,
1,0,4 8 7 6 x 2 5 = ?,2,,125900,121900,1285940,,
1,0,6 8 9 5 x 2 5 = ?,3,,173658,175465,172375,,
1,0,9 8 7 5 x 2 5 = ?,2,,684175,246875,687495,,
1,0,8 9 7 8 x 2 5 = ?,1,,224450,47135987,4789561,,
1,0,8 9 8 7 x 2 5 = ?,3,,2346568,2245687,224675,,
1,0,8 9 6 8 x 5 4 = ?,2,,4845756,484272,487598,,
