skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,105 x 103 x 111 =?,2,,1200445,1200465,1200485,,
1,0,14 x 17 x 13 = ?,3,,24694,246184,3094,,
1,0,1009 x 1011 x 1013 = ?,2,,103336287,1033360287,10333591287,,
1,0,93 x 98 x 105 = ?,1,,956970,963170,957070,,
1,0,1001 x 1003 x 1005 = ?,1,,1009023015,100902315,1009223035,,
1,0,86 x 96 x 106 = ?,3,,884936,8852336,845136,,
1,0,99 x 95 x 91 = ?,2,,858585,855855,855945,,
1,0,112 x 106 x 13 = ?,1,,154336,1543360,154236,,
1,0,109 x 93 x 99 = ?,3,,1016563,1006563,1003563,,
1,0,986 x 998 x 994 = ?,3,,978123168,978124168,978123832,,
1,0,1012 x 1002 x 102 = ?,1,,103430448,1034304480,10343448,,
1,0,12 x 14 x 16 = ?,3,,22488,224448,2688,,
1,0,101 x 109 x 105 = ?,2,,115059045,1155945,1155845,,
1,0,89 x 99 x 95 = ?,3,,83745,843045,837045,,
1,0,104 x 108 x 13 =?,1,,146016,146160,1460160,,
1,0,99 x 98 x 97 = ?,3,,941006,94106,941094,,
1,0,98 x 97 x 101 = ?,1,,960106,9616,96106,,
1,0,1 0 7 x 1 0 3 x 9 8 =,2,,108058,1080058,108142,,
1,0,19 x 13 x 14 = ?,3,,267608,2675108,3458,,
1,0,93 x 95 x 97 = ?,1,,856995,8571105,857005,,
