skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,7 8 4 0 3  X 1 6 = 1255448,1,,False ,TRUE,,,
1,0, 4 8 + 4 9 + 5 0 + 5 1 + 5 2 + 5 3 + 5 4 = ?,2,,257,357,457,,
1,0,1 8 0 8 x 1 0 0 7 = ?,2,,1815565,1820656,1815656,,
1,0, Table of 47,3,,47 94 141 188 285 282 339 376 443 470 ,47 94 141 178 235 292 329 356 423 470 ,47 94 141 188 235 282 329 376 423 470 ,,
1,0,Find Day on 7 May 2004.,1,,Friday,Thursday,Sunday,,
1,0,4 7 + 8 7 = ?,1,,135,125,145,,
1,0,8 1 0 6 7 x 1 1 = ?,2,,890737,891737,810637,,
1,0,Find day on 19 oct.20896 .,2,,Thursaday,Saturday,Friday,,
1,0,4 7 6 3 X 9 9 9 = ?,3,,4756237,4768237,4758237,,
1,0,9 4 X 9 8 = ?,1,,9212,8112,92012,,
1,0,1 0 0 0 0 0 - 9 9 1 = ?,3,,99019,99119,99009,,
1,0,Find day on 25 sept.2011.,2,,Friday,Sunday,Saturday,,
1,0,1 0 0 0 8 x 1 0 0 0  3 = ?,1,,100110024,10011024,1001124,,
1,0,9 8 0 9 6 x 1 4 = ?,2,,1373444,1373344,1363344,,
1,0,3 9 x 7 9 = ?,2,,30081,3081,2181,,
1,0,9 9 8 x 9 9 7 = ?,1,,995006,99506,9950006,,
1,0,Find day on 2 Feb.2004 =?,1,,Monday,Tuesday,Wednesday,,
1,0,4 7 x 8 9 = ?,3,,4023,4123,4183,,
1,0,Find Day on 18 dec.2001 .,1,,Monday,Tuesday,Wednesday,,
1,0,8 2 - 5 4 = ?,3,,32,38,28,,
1,0,Find Day on 14 Nov.1999,2,,Friday,Monday,sunday,,
1,0,Choose Correct Table of 93,2,,93 186 279 372 465 598 651 754 847 930,93 186 279 372 465 558 651 744 837 930,93 186 299 372 475 558 651 744 897 930,,
1,0,1 1 2 x 1 1 8 = ?,1,,13216,132016,12116,,
1,0,Find Day on 27 May 2081.,2,,Sunday,Tuesday,Friday,,
1,0,3 0 1 6 x 9 9 9 9 =?,3,,30156984,301506984,301596984,,
1,0,7 4 1 0 7 x 5 = ?,1,,370535,37535,370530,,
1,0,8 7 x 9 7 = ?,3,,8429,8339,8439,,
1,0,8 8 4 6 7 x 1 9 = 1680873,1,,TRUE,false ,,,
1,0, 1 9 x 9 9 = ?,2,,981,1881,1801,,
1,0,Choose coorect table of 27,1,,27 54 81 108 135 162 189 216 243 270,27 54 81 108 145 162 189 226 243 270,27 54 81 108 145 162 189 286 243 270,,
1,0,9 8 7 0 1 8 x 1 1 = ?,1,,10857198,9857198,1857198,,
1,0,1 5 7 2 x 1 0 0 9 =?,2,,15851148,1586148,15842148,,
1,0,1 8 7 6 x 8 =?,2,,14008,15008,16008,,
1,0,6 5 2 4 9 x 1 7 = ?,3,,1108233,1119233,1109233,,
1,0,9 1 - 4 8 = ?,2,,41,43,42,,
1,0,9 1 x 9 9 = ?,1,,9081,8181,90081,,
1,0,1 0 2 4 x 1 0 3 6 = ?,2,,10600864,1060864,1060664,,
1,0,9 6 + 8 7 = ?,3,,173,193,183,,
1,0,9 9 3 x 9 9 8 = ?,1,,991014,99114,991024,,
1,0,3 7 + 4 0 + 4 3 + 4 6 + 4 9 + 5 2 + 5 5 = ?,2,,312,322,342,,
1,0,8 5 8 x 9 8 7 = ?,2,,8455846,846846,845546,,
1,0,8 4 4 4 4 - 2 9 9 0 1 = ?,1,,50099,60099,50199,,
