skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,Month Code of September?,2,,6,4,5,,
1,0,How many Leap Year are up to 2013?,1,,3,4,2,,
1,0,2054 is a Leap year?,2,,TRUE,FALSE,,,
1,0,What is the Month code of January in 2018?,1,,6,5,4,,
1,0,In 2004 What is the month code of June?,2,,2,3,4,,
1,0,How many Leap year are up to 2097?,1,,24,23,22,,
1,0,Month Code of December?,3,,5,6,4,,
1,0,2094 is a leap year?,1,,FALSE,TRUE,,,
1,0,What is thw month code of Feb in 2020?,2,,2,1,0,,
1,0,How many Leap Year are up to  2048?,3,,13,11,12,,
1,0,Find the Remainder for the year 2069?,1,,1,0,3,,
1,0,2016 is a Leap year?,2,,FALSE,TRUE,,,
1,0,Month code of January?,1,,6,5,1,,
1,0,"In the Leap Year, Month code of March is?",3,,0,1,2,,
1,0,How many Leap Year are upto 2075?,2,,17,18,20,,
1,0,"In the Leap Year, Month code of February is?",2,,0,1,2,,
1,0,2086 is a Leap Year ?,1,,FALSE,TRUE,,,
1,0,How many Leap Year are up to 2006?,3,,3,2,1,,
1,0,Month Code of May?,2,,1,0,3,,
1,0,2064 is a Leap Year?,1,,TRUE,FALSE,,,
