skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,"In this Lesson, We have 20 words in which the word Badminton was associated with TC of 100 keys.",1,,TRUE,FALSE,,,
1,0,"In this Lesson, We have 20 words in which the words Tower was associated with TV of 100 keys.",2,,TRUE,FALSE,,,
1,0,"In this Lesson, We have 20 words in which the word Icecream was associated wuth Tie of 100 keys.",2,,TRUE,FALSE,,,
1,0,"In this Lesson, We have 20 words in which the word Cat was associated with Key of 100 keys.",1,,TRUE,FALSE,,,
1,0,"In this Lesson, We have 20 words in which the word Ajay Devgan was associted with Ray of 100 keys.",1,,TRUE,FALSE,,,
1,0,"In this Lesson, We have 20 words in which the word Arrow was associated with Dam of 100 keys.",2,,TRUE,FALSE,,,
1,0,"In this Lesson, We have 20 words in which the word Rakshabandhen was associated with Nose of 100 keys.",1,,TRUE,FALSE,,,
1,0,"In this Lesson, We have 20 words in which the word Umbrella was associated with Taj of 100 keys.",2,,TRUE,FALSE,,,
1,0,"In this Lesson, We have 20 words in which the word Bicycle was associated with Bees of 100 keys.",1,,TRUE,FALSE,,,
1,,"In this Lesson, We have 20 words in which the word Notebook was associated with Home of 100 keys.",2,,TRUE,FALSE,,,
