skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,665 is divisible by 3,2,,TRUE,FALSE,,,
1,0,382 is divisible by 2,1,,TRUE,FALSE,,,
1,0,2475 is divisible by 5,1,,TRUE,FALSE,,,
1,0,1547 is divisible by 7,1,,TRUE,FALSE,,,
1,0,2350 is divisible by 10,1,,TRUE,FALSE,,,
1,0,15435 is divisible by 3,1,,TRUE,FALSE,,,
1,0,1593 is divisible by 9,1,,TRUE,FALSE,,,
1,0,2473 is divisible by 6,2,,TRUE,FALSE,,,
1,0,42567 is divisible by 11,2,,TRUE,FALSE,,,
1,0,847 is divisible by 7,1,,TRUE,FALSE,,,
1,0,1128 is divisible by 8,1,,TRUE,FALSE,,,
1,0,3486 is divisible by 3,1,,TRUE,FALSE,,,
1,0,9852 is divisible by 7,2,,TRUE,FALSE,,,
1,0,517 is divisible by 11,1,,TRUE,FALSE,,,
1,0,35365 is divisible by 11,1,,TRUE,FALSE,,,
1,0,3520 is divisible by 8,1,,TRUE,FALSE,,,
1,0,642 is divisible by 4,2,,TRUE,FALSE,,,
1,0,5775 is divisible by 3,1,,TRUE,FALSE,,,
1,0,497 is divisible by 7,1,,TRUE,FALSE,,,
1,0,2146 is divisible by 4,2,,TRUE,FALSE,,,
