skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,Find Sqaure of 2715 = ?,1,,7371225,13801225,12355225,,
1,0,Find Sqaure of 6157 = ?,2,,36908649,37908649,36907649,,
1,0,Find Sqaure of 4024 = ?,3,,16292576,16392576,16192576,,
1,0,Fin d S q a u r e o f 6 0 4 1 = ?,1,,3 6 4 9 3 6 8 1,3 6 5 9 3 6 8 1,3 6 4 8 3 6 8 1,,
1,0,Fin d S q u a r e o f 6 1 4 7 = ?,1,,3 7 7 8 5 6 0 9,3 7 7 9 5 6 0 9,3 7 7 8 6 6 0 9,,
1,0,Fin d S q u a r e o f 3 4 8 1 = ?,2,,1 3 1 1 7 3 6 1,1 2 1 1 7 3 6 1,1 3 1 3 7 3 6 1,,
1,0,Fin d S q u a r e O f 3 7 1 9 = ?,3,,1 3 9 3 0 9 6 1,1 3 8 4 0 9 6 1,1 3 8 3 0 9 6 1,,
1,0,Fin d S q u a r e O f 5 6 4 1 = ?,1,,3 1 8 2 0 8 8 1,3 1 8 2 7 8 8 1,3 1 8 2 1 8 8 1,,
1,0,Fin d S q u a r e o f 3 4 1 8 = ?,1,,1 1 6 8 2 7 2 4,1 1 7 8 2 7 2 4,1 1 6 9 2 7 2 4,,
1,0,Fin d S q u a r e o f 3 1 7 2 = ?,3,,1 0 3 6 1 5 8 4,1 0 2 0 6 1 5 8 4,1 0 0 6 1 5 8 4,,
1,0,Fin d S q u a r e o f 2 8 0 7 = ?,3,,7 8 7 7 2 4 9,7 8 7 1 2 4 9,7 8 7 9 2 4 9,,
1,0,Fin d S q u a r e o f 2 5 5 1 = ?,2,,6 6 0 7 6 0 1,6 5 0 7 6 0 1,6 7 0 7 6 0 1,,
1,0,Fin d S q u a r e o f 1 3 4 9 = ?,1,,1 8 1 9 8 0 1,1 8 2 9 8 0 1,1 8 1 8 8 0 1,,
1,0,Fin d S q u a r e o f 2 8 4 2 = ?,2,,8 0 7 7 9 6 4,8 0 7 6 9 6 4,8 0 7 8 9 6 4,,
1,0,Fin d S q u a r e o f 3 7 2 9 = ?,3,,1 3 9 0 5 3 4 1,1 3 9 1 5 4 4 1,1 3 9 0 5 4 4 1,,
1,0,Fin d S q u a r e o f 3 8 1 7 = ?,1,,1 4 5 6 9 4 8 9,1 4 5 6 8 4 8 9,1 4 5 7 9 4 8 9,,
1,0,Fin d S q u a r e o f 3 4 2 8 1 = ?,3,,1 1 7 5 8 8 6 9 6 1,1 1 7 6 1 8 7 9 6 1,1 1 7 5 1 8 6 9 6 1,,
1,0,Fin d S q u a r e o f 8 1 3 4 6 = ?,2,,6 6 1 7 1 9 1 7 1 6,6 6 1 7 1 7 1 7 1 6,6 6 1 7 1 8 1 7 1 6,,
1,0,Fin d S q u a r e o f 5 1 2 6 4 = ?,2,,2 6 2 7 8 9 7 6 9 6,2 6 2 7 9 9 7 6 9 6,2 6 2 8 9 9 7 6 9 6,,
1,0,Find Sqaure of 37041 = ?,3,,1373035681,1372045681,1372035681,,
