skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,Find Cube Root Of 3375,3,,13,17,15,,
1,0,Find Cube Root Of 132651,1,,51,59,41,,
1,0,Find Cube Root Of 373248,3,,62,78,72,,
1,0,Find Cube Root Of 195112,1,,58,48,52,,
1,0,Find Cube Root Of 50653,2,,33,37,43,,
1,0,Find Cube Root Of 140608,1,,52,62,48,,
1,0,Find Cube Root Of 778688,1,,92,82,98,,
1,0,Find Cube Root Of 531441,3,,89,91,81,,
1,0,Find Cube Root Of 6859,3,,76,86,66,,
1,0,Find Cube Root Of 438976,1,,53,43,63,,
1,0,Find Cube Root Of 148877,1,,53,43,63,,
1,0,Find Cube Root Of 79507,2,,,,,,
