skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,1 = L (?),2,,TRUE,FALSE,,,
1,0,"5 = T & D (?,?)",2,,TRUE,FALSE,,,
1,0,"0 = S,Z,X ",1,,TRUE,FALSE,,,
1,0,2 = M (?),2,,TRUE,FALSE,,,
1,0,3 = N (?),2,,TRUE,FALSE,,,
1,0,"7 = C,K,G (?,?,?)",1,,TRUE,FALSE,,,
1,0,"9 = P,B (?,?)",1,,TRUE,FALSE,,,
1,0,"6 = C,K,G (?,?,?)",2,,TRUE,FALSE,,,
1,0,4 = R (?),1,,TRUE,FALSE,,,
1,0,"8 = F,V (?,?)",1,,TRUE,FALSE,,,
1,0,"By Number 54, We can make words- Lory,Lora.",1,,TRUE,FALSE,,,
1,0,"By Number 86, We can Make words- Fish,Watch,Fuse.",1,,TRUE,FALSE,,,
1,0,"By Number 74, We can make words- Coal,Kala,Kela.",2,,TRUE,FALSE,,,
1,0,"By Number 35, We can make words- Malini.",2,,TRUE,FALSE,,,
1,0,"By Number 24, We can make words-Nehru,Nari,Near.",1,,TRUE,FALSE,,,
1,0,"By Number 65, We can make words- Jailor,Jar.",2,,TRUE,FALSE,,,
1,0,"By Number 52, We can make words-Lion,Lone,Lina,Alina.",1,,TRUE,FALSE,,,
1,0,"By Number 9, We can make words-Bee.",1,,TRUE,FALSE,,,
1,0,"By Number 5, We can make words-Owl,Ola.",1,,TRUE,FALSE,,,
1,0,"By Number 99, We can make words-Pipeline,People.",2,,TRUE,FALSE,,,
