skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,"On 1st May , it was Thursday . In the same year, which day will come five times in the September ?",1,,Monday,Sunday,Thursday,,
1,0,"In 2003 on 13th February, it was Monday , in the same year which was on 13th November ?",1,,Monday,Tuesday,Wednesday,,
1,0,"In 2016, Independence Day was on Monday , in the same year which day was on 15th January ?",1,,Friday,Sunday,Monday,,
1,0,"Simran borrow Rs 30,000 @ 10 % for 3 years on C I . Find C I",3,,Rs.993,Rs.99300,Rs.9930,,
1,0,"Find A if Rate is 6 % @ C I , P is 125000 & time is 3 years.",1,,"Rs.1,48,877","Rs.1,48277","Rs.1,40877",,
1,0,How much will be the C I greater than its principal if Rate is 20 % & time is 2 years on amount of Rs. 25000,2,,"Rs. 9,500",Rs.11000,Rs. 10000,,
1,0,"Jhon borrow Rs 2,30,000 @ 11 % for 2 years on S I & same day he gives it to his friend @ 11 % for 2 years on C I . How much profit did he made ?",3,,Rs.2383,Rs.2683,Rs.2783,,
1,0,"Rupali started a Parlor business with the capital of Rs.100000. After few months Shefali joined her with capital of Rs. 150000 . After 1 year , they share there profit in ratio of 4:3 . How many months later did Shefali joined the business",1,,6 months,7 months,8 months,,
1,0,"Sonu + Monu have Rs.410 , Monu + Golu have Rs. 340 & Sonu + Golu have Rs. 570 . Find Sonu’s Amount.",3,,Rs. 90,Rs. 250,Rs. 320,,
1,0,"Megha , Bharati & Rajashree started a business. Megha invested 3 times of Bharati , & Bharati invested 2 of Rajashree. After 1 year they made profit of Rs. 9,00,000 . Find Bharati’s share.",3,,"Rs. 6,00,000","Rs. 1,00,000","Rs. 2,00,000",,
1,0,One photo frame sold at Rs.1530 @ 25% profit.Find the profit amount.,1,,306,36,316,,
1,0,Sampada purchase a Teddy @ RS.360 & sell it @ Rs.540 find % profit?,1,,50,25,40,,
1,0,Difference between age of Rahul & Sahil is 9 years. 7 years before Rahul’s age was 4 times the Sahil’s age. Find there present age ?,2,,Rahul-17 Y & Sahil-8 Y,Rahul-19 Y & Sahil-10 Y,Rahul–15 Y & Sahil-6 Y,,
1,0,Narendra have 3 children. 1st is 8 years bigger than 2nd & 2nd is 2 years bigger than 3rd . Total of their age is 27 . Find the age of elder one ?,1,,15 Years,5 Years,13 Years,,
1,0,Mahendra sell a Activa @ Rs.84000 at 16% Loss. Find cost price?,3,,RS.120000,RS.140000,RS.100000,,
1,0,A shopkeeper sold a refrigerator worth rs 40000/- at 2 % loss.Find the sale price.,2,,38000,39000,39500,,
1,0,Price of a cycle is 12500/-.you got discount of 12 .At what cost you got the cycle.,3,,1562.5,10935,10937.5,,
1,0,Profit = c.p.-s.p.,2,,TRUE,FALSE,,,
1,0,,,,,,,,
1,0,,,,,,,,
1,0,Find 9% of 12400 .,1,,1116,11.16,111.6,,
1,0,"7 years before,average age Amar & Akbar was 25 years.Current average age of Amar,Akbar & Anthony is 32 years. What will be the age of Amar after 6 years? (7 ??? ????, ??? ?? ???? ?X ??? ???25 ??_??? ???, ???? ?? ??? ??? ?X ??_??? ??? ???32 ??_??? 6 ??_??? ??? ?X ???i?? ?????)",2,,32 years,38 years,30 years,,
1,0,Average age of 6 boys decreased by 6 years if 2 boys of age 25 years & 26 years left the group and 2 girls entered in that group.Find the average age of 2 girls (6 ???l ?X ??? ???6 ??_?? ?? ???? ???n? 25 ??_?? 26 ??_?? 2 ???l ?????? ??? n??? ?? 2 ??n??l ???? ???? ?rs??? n???? 2 ??n??l ?X ??? ???u?? ?Xn???) Pag,3,,11.5,43.5,7.5,,
1,0,"Prithvi scored 123 runs in his 11 th ODI cricket match, his average increased by 9 runs. Find his average after 11 th match. (??w?? ??????11?r????ny??? ??? ?r123 ?? ????, ??????? ?r9 ?? ?X ??n| }?? 11?r??? ?? ??? ???? ??? u?? ?Xn???)",1,,33 runs,71 runs,30 runs,,
1,0,"In a IPL series M.S.Dhoni scored 500 runs in 10 matches , virat kohli scored 502 runs in 12 matches , K.L.rahul scored 508 runs in 14 matches and Ishan kishan scored 505 runs in 8 matches.Find the total average runs of this 4 players. (?? ?????? ????? ?r??.??.???? ??10 ???l ?r500 ?? ????, n???? ????? ??12 ???l ?r502 ?? ????, ???? ??}? ??14 ???l ?r508 ?? ???? ?? ???? n??? ??8 ???l ?r 505 ?? ????? ?? 4 n???n??l ?? ??? ??? ?? u?? ?Xn??",2,,503 runs,504 runs,501 runs,,
1,0,1001 x 1003 x 1005 = ?,1,,1009023015,100902315,1009223035,,
1,0,,,,,,,,
1,0,0.42 + 0.0042 + 42.042 = ?,1,,42.4662,42.8262,42.4682,,
1,0,,,,,,,,
1,0,,,,,,,,
1,0,,,,,,,,
1,0,,,,,,,,
1,0,,,,,,,,
1,0,,,,,,,,
1,0,,,,,,,,
1,0,"Five bells ring at intervals of 2,4,6,8 and 10 seconds respectively. How many times will 30 minutes play together? ???? ??n??? y??? ?,?,?,? ??? ?? ????? ?? ?????? ?? ???? ??? ?? n??? n???? ??? ????? ??r???",1,,15,10,30,,
1,0,The length of 1 hall is 126 feet and width is 62 feet. Square tiles have to be installed in that hall. Then at least how many square tiles will it take ? (? ??? ?X ?Ž??? ??? ?X? ?? ????? ?? ?X? ??? ?? ??? ?r???? ???‘? n????? ??? ?? ?? ???? n???? ???? ???‘? ??r?? ? ),1,,1953,63,31,,
1,0,426800 Divide by 50 =?,3,,85360,85361,8536,,
1,0,5454625 Divide by 125 = ?,3,,43632,436.37,43637,,
1,0,,,,,,,,
1,0,"There are 3 milk cans of sizes 27 litres, 45 liters and 63 liters. Find the largest measure by which all of them can be measured perfectly. ( ?? ???? , ?? ???? ?? ?? ???? ??? ?? ? ?? ? n?????? ?? ??????? ??? u?? ?Xn???,n?????? ??? ?? ???_??? ???? ?? ????)",3,,9 Litre,3 litre,13 litre,,
1,0,"Alarms from three different clocks sound after every 1,2 and 3 hours respectively. If the clocks are started at the same time, how many times will the alarm ring simultaneously in three days? (??? ??? -??? ????? ??????_ y??? ?? ? ,? ?? ? ?š???? ??? ??????? ?n? ?n??? ?? ?? ?? ??? ?r??› n??? ???? ??, ?? ????_ ??? n??l ?r?? ??? n??????? n??? ??r??? )",3,,9,12,13,,
1,0,,,,,,,,
1,0,,,,,,,,
1,0,15255075 Divide by 25 = ?,1,,610203,610200.3,6102003,,
1,0,92525 Divide by 25 = ?,3,,3700.1,36001,3701,,
1,0,"Find HCF Of (9,12,18,36,45)=?",1,,3,1,9,,
1,0,"Find HCF Of (8,12,16,24)=?",1,,4,8,12,,
1,0,"Find LCM of (28,36,44)=?",3,,2112,192,2772,,
1,0,"Find LCM of (27,45,81) = ?",1,,405,810,900,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
