skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,Cube Root of 39304 = 34,TRUE,,TRUE,FALSE,,,
1,0,Cube Root 912673 = 97,TRUE,,TRUE,FALSE,,,
1,0,Cube of 71 = 357811,FALSE,,TRUE,FALSE,,,
1,0,C u b e o f 1 8 = 5 8 3 8,FALSE,,TRUE,FALSE,,,
1,0,2 9 5 x 4 5 = ?,3,,1 3 1 7 5,1 3 2 2 5,1 3 2 7 5,,
1,0,4 2 5 x 3 5 = ?,2,,1 4 7 7 5,1 4 8 7 5,1 4 8 2 5,,
1,0,6 5 x 9 5 = ?,3,,6 1 2 5,6 0 7 5,6 1 7 5,,
1,0,2 2 5 x 2 7 5 = ?,1,,6 1 8 7 5,6 1 8 6 5,6 1 8 5 5,,
1,0,Fin d C u b e R o o t o f 3 3 7 5,3,,25,35,15,,
1,0,Fin d C u b e R o o t o f 8 0 4 3 5 7,2,,9 7,9 3,8 3,,
1,0,Fin d C u b e R o o t o f 5 4 8 7 2,1,,3 8,4 8,3 2,,
1,0,Fin d C u b e R o o t o f 1 9 6 8 3,1,,2 7,2 3,3 7,,
1,0,Fin d C u b e o f 7 9,3,,4 9 3 2 3 9,4 9 3 1 3 9,4 9 3 0 3 9,,
1,0,Fin d C u b e o f 6 2,1,,2 3 8 3 2 8,2 3 8 3 1 8,2 3 8 3 0 8,,
1,0,Fin d C u b e o f 8 1,1,,5 3 1 4 4 1,5 3 1 4 3 1,5 3 1 4 1 1,,
1,0,Fin d C u b e o f 3 9,2,,5 9 3 4 9,5 9 3 1 9,5 9 3 2 9,,
1,0,3 8 6 7 9 5 is divisible by 1 1,FALSE,,TRUE,FALSE,,,
1,0,4 4 2 9 4 is divisible b y 6,FALSE,,TRUE,FALSE,,,
1,0,8 6 5 2 is divisible b y 8,TRUE,,TRUE,FALSE,,,
1,0,4 3 2 6 is divisible b y 7,TRUE,,TRUE,FALSE,,,
1,0,2 4 2 4 6 is divisible b y 9,FALSE,,TRUE,FALSE,,,
1,0,2 8 4 5 x 2 5 = ?,3,,7 2 2 2 5,7 1 2 2 5,7 1 1 2 5,,
1,0,5 8 3 x 2 5 = ?,2,,1 5 5 7 5,1 4 5 7 5,1 6 5 7 5,,
1,0,3 6 5 x 2 5 = ?,2,,9 2 2 5,9 1 2 5,9 3 2 5,,
1,0,1 5 2 x 2 5 = ?,2,,3 8 7 5 ,3 8 2 5 ,3 8 0 0,,
1,0,3 5 8 x 2 5 = ?,2,,8 8 5 0,8 9 5 0,7 8 5 0,,
1,0,A d d  5 1 t o 9 7,3,,3 4 8 7,3 4 8 8,3 4 7 8,,
1,0,A d d 4 4 t o 6 6,2,, 1 3 6 5,1 2 6 5,1 4 6 5,,
1,0,A d d 2 0 t o 8 9,2,,3 8 1 6,3 8 2 0,3 8 1 5,,
1,0,A d d 3 4 t o 5 2,3,, 8 1 7,6 1 7,7 1 7,,
