skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,"We are going to learn 4 digits x 4 digit , 4 digit x 3 digit in level 2 ",1,,TRUE,FALSE,,,
1,0,We are going to learn sqaure shortcuts 41 to 49 & 81 to 99 in level 2,1,,TRUE,FALSE,,,
1,0,We are going to learn answer checking of sqaure & square-root in level 2,1,,TRUE,FALSE,,,
1,0,"We are going to learn multiplication , 1 no.above base-number & one  no. below base-number",1,,TRUE,FALSE,,,
1,0," We are going to learn table of 3 digit,4 digit,5 digit in level 2",1,,TRUE,FALSE,,,
1,0,We are going to learn multiplication  near and above base-number ,1,,TRUE,FALSE,,,
1,0,We are going to learn general subtraction : any digit minus any digit in level 2,1,,TRUE,FALSE,,,
1,0,We are going to learn multiplication near and below base number,1,,TRUE,FALSE,,,
1,0,We are going to learn addition of 3 digit + 3 digit,1,,TRUE,FALSE,,,
1,0,We are not going to  learn multiplication by 15 in level 2,2,,TRUE,FALSE,,,
1,0,We are not going to learn  addition of serial number-any number,1,,TRUE,FALSE,,,
1,0,We are not going to learn  divisibility test in level 2,2,,TRUE,FALSE,,,
1,0,We are not going to learn multiplication by 25 in  level 2 ,2,,TRUE,FALSE,,,
1,0,We are not going to learn cube in level 2,1,,TRUE,FALSE,,,
1,0,We are not going to learn cube root in level 2,2,,TRUE,FALSE,,,
1,0,We are not going to learn answer checking of cube & cubroot in level 2,2,,TRUE,FALSE,,,
1,0,We are not going to learn 400 years calender in level 2,1,,TRUE,FALSE,,,
1,0,We are not going to learn unlimited years calender in level 2,2,,TRUE,FALSE,,,
1,0,We are  going to learn the game of date & birth in level 2,1,,TRUE,FALSE,,,
1,0,Homework will not be  their in level 2,2,,TRUE,FALSE,,,
