skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,25730 IS DIVIDE BY 5 = ?,3,,5346,5546,5146,,
1,0,857368 IS DIVIDE BY 5 = ?,1,,171473.6,1721473.6,173473.6,,
1,0,8553677 IS DIVIDE BY 5 = ?,3,,174073.4,171373.4,1710735.4,,
1,0,457865 IS DIVIDE BY 5 = ?,3,,91673,91873,91573,,
1,0,243212 IS DIVIDE BY 5 = ?,1,,48642.4,48652.4,48692.4,,
1,0,652451 IS DIVIDE BY 5 = ?,3,,140490.2,1410490.2,130490.2,,
1,0,2224232 IS DIVIDE BY 5 = ?,2,,445846.3,444846.4,4468846.2,,
1,0,5230 IS DIVIDE BY 5 = ?,1,,1046,1146,1246,,
1,0,6524539 IS DIVIDE BY 5 = ?,1,,1304907.8,1305907.8,1304607.8,,
1,0,35740 IS DIVIDE BY 5 = ?,1,,7148,7248,7348,,
1,0,847668 IS DIVIDE BY 5 = ?,2,,171533.6,169533.6,152533.6,,
1,0,855367 IS DIVIDE BY 5 = ?,1,,171073.4,172073.3,173073.6,,
1,0,857895 IS DIVIDE BY 5 = ?,2,,172579,171579,173259,,
1,0,7214917 IS DIVIDE BY 5 = ?,2,,1432983.3,1442983.4,1452983.2,,
1,0,243516 IS DIVIDE BY 5 = ?,1,,48703.2,49703.2,45703.2,,
1,0,452451 IS DIVIDE BY 5 =? ,3,,92490.2,93490.2,90490.2,,
1,0,4524332 IS DIVIDE BY 5 = ?,1,,904866.4,914866.5,924866.4,,
1,0,8260 IS DIVIDE BY 5 = ?,3,,1452,1752,1652,,
1,0,7554589 IS DIVIDE BY 5 = ?,1,,1510917.8,1510916.8,1520918.8,,
1,0,6554569 IS DIVIDE BY 5 = ?,1,,1310913.8,1320913.8,133.913.8,,
