skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,4 5 x 9 5,2,,4375,4275,4475,,
1,0,1 3 5 x 2 4 5 = ?,1,,33075,34075,35075,,
1,0,3 5 x 8 5 = ?,1,,2975,2875,2475,,
1,0,6 5 x 5 5 = ?,3,,3 8 7 5,3 6 7 5,3 5 7 5,,
1,0,1 6 5 x 2 3 5 = ?,3,,4 7 5,6 7 5,3 7 5,,
1,0,2 5 x 1 5 = ?,3,,4 7 5,6 7 5,3 7 5,,
1,0,7 5 x 2 5 = ?,1,,1 8 7 5,1 9 7 5,2 0 7 5,,
1,0,1 9 5 x 1 4 5 = ?,3,,2 9 2 7 5,2 7 2 7 5,2 8 2 7 5,,
1,0,6 5 x 7 5 = ?,1,,4 8 7 5,4 9 7 5,4 6 7 5,,
1,0,1 9 5 x 2 2 5 = ?,1,,4 3 8 7 5,4 9 8 7 5,4 5 8 7 5,,
