skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,  21  Feb  2004,3,,Monday,Sunday,Saturday,,
1,0,  27  August  2081,2,,Tuesday,Wednesday,Monday,,
1,0,  31  December  2015,1,,Thursday,Wednesday,Sunday,,
1,0,  12  October  2003,2,,Monday,Sunday,Saturday,,
1,0,  17    November 2099,3,,Thursday,Wednesday,Tuesday,,
1,0,  28    July  2001,1,,Saturday,Sunday,Friday,,
1,0,  25  October  2002,2,,Wednesday,Friday,Thursday,,
1,0,  6  May  2009,2,,Friday,Wednesday,Monday,,
1,0,  19  November  2073,1,,Sunday,Saturday,Friday,,
1,0,  11  April  2027,2,,Saturday,Sunday,Friday,,
1,0,  31 January  2008,3,,Saturday,Friday,Thursday,,
1,0,  24  Feb  2010,1,,Wednesday,Tuesday,Monday,,
1,0,  29  March  2004,3,,Saturday,Sunday,Monday,,
1,0,  1  January  2012,2,,Friday,Sunday,Monday,,
1,0,  3  March  2003,3,,Tuesday,Sunday,Monday,,
1,0,  30  July  2022,1,,Saturday,Friday,Sunday,,
1,0,  8  August  2008,3,,Monday,Thursday,Friday,,
1,0,  5  October  2006,1,,Thursday,Friday,Wednesday,,
1,0,  17  December  2080,3,,Friday,Thursday,Tuesday,,
1,0,  26   November  2082,2,,Friday,Thursday,Sunday,,
