skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,1 0 1 x 1 0 6 = ?,2,,1076,10706,107006,,
1,0, 1 2 1 2 x 1 0 0 4 = ?,1,,1216848,1216748,1216648,,
1,0,1 0 0 8 x 1 0 0 2 = ?,2,,101006,1010016,101016,,
1,0,1 3 1 2 x 1 0 0 3 = ?,3,,1316036,1315836,1315936,,
1,0,1 0 2 x 1 0 3 = ?,1,,10506,1056,105006,,
1,0,1 0 0 0 4 x 1 0 0 0 5 = ?,2,,10009020,100090020,1000920,,
1,0,1 0 6 x 1 0 9 = ?,1,,11554,11545,11654,,
1,0,1 0 1 6 X 1 0 0 8 = ?,2,,10240128,1024128,1024228,,
1,0,1 0 1 X 1 0 9 = ?,1,,11009,1109,11109,,
1,0,1 4 1 2 X 1 0 0 2 = ?,2,,1414814,1414824,14140824,,
1,0,1 0 0 0 2 X 1 0 0 0 3 = ?,1,,10005006,10005006,1000506,,
1,0,1 0 2 8 X 1 0 0 6 = ?,2,,10340168,1034168,1035168,,
1,0,1 3 1 4 X 1 0 0 = ?,1,,13166628,1316826,13160628,,
1,0,1 2 X 1 3= ?,2,,1056,156,146,,
1,0,1 6 X 1 1 = ?,2,,1076,176,166,,
1,0, 1 1 2 x 1 0 6 = ?,3,,11862,118072,11872,,
1,0,1 2 0 0 x 1 0 0 4 = ?,1,,1204800,12040800,1204080,,
1,0,1 1 4 x 1 0 5 = ?,2,,119070,11970,119170,,
1,0,1 1 0 3 x 1 0 0 4 = ?,1,,1007412,11070412,1107412,,
1,0,1 0 0 0 0 3 x 1 0 0 0 0 1 = ?,1,,1000040003,10004003,10000403,,
