skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,5 8 2 4 9  +  2 4 5 8 1 +  4 9 2 4 6 +  5 0 5 7 2 +  6 2 3 1 0 = ?,1,,244958,244758,244858,,
1,0,5 8 4 9 5 + 2 4 5 8 1 + 4 4 2 4 6 + 5 0 5 1 2 + 6 2 3 8 7 = ?,2,,249975,240221,259975,,
1,0,5 4 8 8 7 + 7 6 5 7 8 + 8 3 7 2 6 + 2 1 7 8 5 + 6 3 9 1 7 = ?,3,,300973,300993,300893,,
1,0,7 6 7 5 9 + 2 7 5 3 7 + 2 9 4 8 6 + 7 1 5 9 7 + 9 3 6 5 8 = ?,1,,299037,289035,279035,,
1,0,9 8 2 5 + 7 3 5 7 + 6 6 9 7 + 8 7 5 9 + 7 5 9 6 = ?,2,,50234,40234,44325,,
1,0,8 4 2 7 9 + 3 1 5 9 5 + 0 9 8 1 7 + 6 2 7 8 6 + 2 6 5 7 9 = ?,3,,215056,216056,210056,,
1,0,9 6 8 5 8 + 7 6 7 4 8 + 4 8 6 4 7 + 8 5 6 8 7 = ?,3,,36734,37734,35465,,
1,0,7 9 7 8 6 + 6 4 8 7 8 + 2 7 7 5 9 + 6 5 8 7 6 + 7 3 4 5 8 = ?,1,,311757,312757,313757,,
1,0,9 6 8 5 + 8 7 6 7 + 4 8 4 8 + 6 4 7 8 + 5 6 8 7 = ?,3,,36465,38645,35465,,
1,0,7 8 5 9 7 + 4 7 8 5 6 + 2 9 8 7 6 + 4 6 7 4 7 + 7 8 5 5 9 = ?,2,,282635,281635,283635,,
