skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,4 1 5 x 2 2 = ?,1,,9130,9230,9430,,
1,0,9 7 4 x 3 8 2 = ?,2,,372066,372068,373066,,
1,0,1 0 1 8 x 9 9 7 = ?,3,,1025689,1015496,1014946,,
1,0,1 1 5 x 1 2 5 = ?,2,,1 5 3 6 5,1 4 3 7 5,1 4 3 6 6,,
1,0,2 1 5 x 2 3 6 = ?,3,,5 1 8 8 6,5 1 7 4 6,5 0 7 4 0,,
1,0,8 4 1 6 3 - 3 8 9 2 = ?,1,,8 0 2 7 1,8 0 2 7 1,8 0 4 7 1,,
1,0,3 7 5 x 1 5 = ?,2,,7 6 2 5,5 6 2 5,6 6 2 5,,
1,0,6 1 2 x 6 1 8 = ?,1,,3 7 8 2 1 6,3 7 9 2 1 6,3 7 9 2 1 6,,
1,0,7 3 7 x 2 5 = ?,2,,1 9 5 2 5,1 8 4 2 5,1 9 5 6 2 5,,
1,0,4 3 2 1 x 1 5 = ?,3,,6 5 8 1 5,6 6 8 1 5,6 4 8 1 5,,
1,0,1 8 3 4 x 3 3 = ?,1,,6 0 5 2 2,6 1 5 2 2,6 2 5 2 2,,
1,0,4 6 8 x 1 5 = ?,2,,7 0 5 2,7 0 2 0,7 0 6 5,,
1,0,5 3 0 x 5 1 2 = ?,3,,2 7 2 1 3 6 6,2 7 2 2 6 8,2 7 1 3 6 0,,
1,0,7 5 x 3 5 = ?,1,,2 6 2 5,2 8 2 5,2 9 2 5,,
1,0,7 3 6 + 2 4 8 = ?,2,,9 8 5,9 8 4,8 4 5,,
1,0,3 6 2 8 4 - 8 1 6 9 = ?,1,,2 8 1 1 5,2 8 2 2 5,2 9 2 2 6,,
1,0,7 2 9 x 3 2 4 = ?,2,,2 4 6 1 9 6,2 3 6 1 9 6,2 5 6 1 9 6,,
1,0,1 0 2 1 X 9 9 2 = ?,1,,1 0 1 2 8 3 2,1 0 1 2 9 4 2,1 0 1 2 8 2 2,,
1,0,2 4 2 x 2 1 1 = ?,3,,5 2 0 5 6,5 2 0 6 2,5 1 0 6 2,,
1,0,6 2 4 8 - 3 7 1 9 = ?,1,,2 5 2 9,2 6 2 9,2 7 0 9,,
