skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,Find Square Root of 416025 = ?,2,,635,645,655,,
1,0,Find Square Root of 47961 = ?,1,,219,209,211,,
1,0,Find Square Root of 485809 = ?,1,,697,687,693,,
1,0,Find Sqaure Root of 98596 = ?,2,,316,314,304,,
1,0,Find Sqaure Root of 342225 = ?,1,,575,595,585,,
1,0,Find Sqaure Root of 47089 = ?,3,,213,207,217,,
1,0,Find Sqaure Root of 15376 = ?,1,,124,126,134,,
1,0,Find Sqaure Root of 33489 = ?,2,,193,183,187,,
1,0,Find Sqaure Root of 622521 = ?,1,,789,781,799,,
1,0,Find Sqaure Root of 311364 = ?,3,,568,552,558,,
1,0,Find Sqaure Root of 236196 = ?,1,,486,484,496,,
1,0,Find Square Root of 788544 = ?,3,,898,882,888,,
1,0,Find Square Root of 893025 = ?,2,,935,945,955,,
1,0,Find Square Root of 17956 = ?,3,,144,136,134,,
1,0,Find Square Root of 99225 = ?,2,,325,315,305,,
1,0,Find Square Root of 91204 = ?,3,,312,308,302,,
1,0,Find Square Root of 331776 = ?,1,,576,574,586,,
1,0,Find Square Root of 77841 = ?,3,,281,271,279,,
1,0,Find Square Root of 142884 = ?,1,,378,372,388,,
1,0,Find Square Root of 20736 = ?,1,,144,146,154,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
