skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,4 7 8 3 x 2 2 2 = ?,2,,1061726,1061826,1061816,,
1,0,Find Square of 531 = ?,3,,281661,280961,281961,,
1,0,4 6 0 4 x 1 2 5= ?,2,,575550,575500,577500,,
1,0,8 9 2 7 4 Divide by 46 = ?,1,,Q:1940 R:34,Q:194 R:34,Q:1941 R:4,,
1,0,9 9 7 x 9 1 = ?,1,,90727,90927,907270,,
1,0,1 1 2 4 x 1 0 6 = ?,2,,1191440,119144,119134,,
1,0,1 4 6 7 Divide by 27 = ?,2,,Q: 54 R: 19,Q: 54 R: 9,Q: 53 R: 49,,
1,0,Find Square of 598 = ?,1,,357604,357614,357704,,
1,0,8 4 6 x 2 2 2 2 = ?,3,,1879712,1879802,1879812,,
1,0,7 0 1 8 5 x 1 2 5 = ?,1,,8773125,8773375,8773725,,
1,0,1 0 0 8 x 1 0 2 = ?,2,,102806,102816,1028160,,
1,0,9 8 1 x 8 9 = ?,2,,84906,87309,85709,,
1,0,5 4 5 6 5 Divide by 19 = ?,3,,Q:2851 R:16,Q:2861 R:16,Q:2871 R:16,,
1,0,9 9 8 7 X 9 8 8 = ?,1,,9867156,9867146,9867136,,
1,0,Find Square of 548 = ?,1,,300304,300404,300204,,
1,0,4 3 8 1 x 2 2 2 = ?,1,,972582,972572,972512,,
1,0,8 1 5 x 1 2 5 = ?,2,,101725,101875,100875,,
1,0,1 0 0 1 8 x 1 0 1 2 = ?,1,,10138216,101382160,10138316,,
1,0,8 9 1 8 Divide by 78 =?,3,,Q:115 R:6,Q:121 R:24,Q:114 R:26,,
1,0,7 1 7 1 7 x 2 2 2 = ?,3,,15921274,15921164,15921174,,
1,0,Find Square of 593 = ?,1,,351649,341649,351549,,
1,0,6 4 0 1 x 1 2 5 = ?,3,,800375,700125,800125,,
1,0,9 7 9 x 8 4 = ?,1,,82236,822360,82336,,
1,0,7 3 7 8 1 Divide by 29 = ?,2,,Q:2544 R:15,Q:2544 R:5,Q:2524 R:25,,
1,0,1 0 0 2 x 1 0 9 = ?,1,,109218,109228,1092180,,
1,0,9 8 5 x 8 6 = ?,1,,84710,88910,84780,,
1,0,9 0 2 4 x 2 2 2 2 = ?,3,,20051318,20051338,20051328,,
1,0,8 7 2 x 1 2 5 = ?,1,,109000,10900,108000,,
1,0,1 0 1 0 6 x 1 0 0 8 = ?,2,,10186748,10186848,10186868,,
1,0,Find Square of 591 = ?,2,,349181,349281,349381,,
