skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,1 0 6 x 1 0 9 = ?,2,,115054,11554,11564,,
1,0,"In Magic of Friend,Brother & Sister which number should be  subtracted from final answer.",2,,350,300,200,,
1,0,3 3 x 7 3 = ?,3,,2109,249,2409,,
1,0,1 0 2 x 1 0 4 = ?,1,,10608,1068,10606,,
1,0,1 1 2 x 1 1 8 = ?,3,,11016,12116,13216,,
1,0,9 a x 1 1 = ?,3,,101,901,1001,,
1,0,6 8 x 48 = ?,3,,3216,2464,3264,,
1,0,1 4 7 3 x 1 0 1 8 = ?,1,,1499514,14918514,14991514,,
1,0,2 9 x 8 9 = ?,2,,2518,2581,1681,,
1,0,1 0 0 6 3 x 1 0 0 0 4 = ?,1,,100670252,10067252,10067152,,
1,0,1 4 3 x 1 2 6 = ?,3,,1691118,170118,18018,,
1,0,8 4 x 2 4 = ?,2,,1608,2016,1616,,
1,0,1 7 x 1 9 = ?,3,,123,223,323,,
1,0,1 5 6 8 x 1 0 0 5 = ?,1,,1575840,15752840,15751840,,
1,0,6 3 x 4 3 = ?,3,,2409,279,2709,,
1,0,1 0 1 5 x 1 0 0 6 = ?,3,,10211190,102190,1021090,,
