skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,7 0 4 3 x 6 5 3 4 =  ?,1,,46018962,46019962,46029562,,
1,0,6 0 1 8 x 5 1 7 = ?,2,,3112306,3111306,3113206,,
1,0,3 6 3 6 x 2 1 5 1 = ?,3,,7822036,7823336,7821036,,
1,0,8 2 8 3 x 6 1 8 = ?,2,,5118794,5118894,5118964,,
1,0,2 4 5 2 x 2 7 6 1 = ?,1,,679972,689275,689254,,
1,0,5 6 3 4 x 4 3 6 3 = ? ,3,,25465814,2546581,24581142,,
1,0,8 1 8 0 x 3 1 6 = ?,2,,2585880,2584880,2586475,,
1,0,7 8 6 0 x 6 7 6 1 = ?,1,,53141460,54141560,56879452,,
1,0,4 6 3 8 x 8 2 8 = ?,2,,3841264,3840264,3842657,,
1,0,6 8 1 3 x 3 2 6 4 = ?,1,,22237632,2226587,2564987,,
1,0,2 0 1 3x 3 4 2 9 = ?,2,,6894512,6902577,6974524,,
1,0,7 2 1 8 x 3 1 7 = ?,1,,2288106,2289406,2547952,,
