skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,How Many prime numbers are there between 1 to 20 ?,2,,7,8,9,,
1,0,How Many prime numbers are there between 21 to 50 ?,1,,7,8,9,,
1,0,How Many prime numbers are there between 40 to 60 ?,3,,3,4,5,,
1,0,How Many prime numbers are there between 50 to 75 ?,2,,3,6,5,,
1,0,How Many prime numbers are there between 75 to 100 ?,3,,1,2,4,,
1,0,How Many prime numbers are there between 51 to 100 ?,1,,10,11,12,,
1,0,How Many prime numbers are there between 1 to 100 ?,1,,25,26,27,,
1,0,How Many prime numbers are there between 1 to 50 ?,2,,14,15,16,,
1,0,How Many prime numbers are there between 10 to 100 ?,1,,21,31,41,,
1,0,How Many prime numbers are there between 60 to 100 ?,2,,7,8,9,,
1,0,From the Following Which is Not a prime numbers?,3,,17,19,27,,
1,0,From the Following Which is Not a prime numbers?,2,,5,15,2,,
1,0,From the Following Which is Not a prime numbers?,3,,89,79,69,,
1,0,From the Following Which is Not a prime numbers?,1,,141,139,137,,
1,0,From the Following Which is Not a prime numbers?,1,,123,127,109,,
1,0,From the Following Which is a prime numbers?,1,,29,33,39,,
1,0,From the Following Which is a prime numbers?,2,,1,2,4,,
1,0,From the Following Which is a prime numbers?,3,,51,81,61,,
1,0,From the Following Which is a prime numbers?,2,,243,241,249,,
1,0,From the Following Which is a prime numbers?,3,,729,723,727,,
