skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,1 0 1 1 x 9 8 8 = ?,1,,998868,998868,998654,,
1,0,1 0 0 1 2 x 9 9 7 8 = ?,2,,99899836,99899736,99899569,,
1,0,1 1 0 3 x 9 9 8 = ?,3,,1100897,1100894,1100794,,
1,0,1 1 2 x 9 7 = ?,1,,10864,11864,10764,,
1,0,1 0 1 8 x 9 9 6 = ?,2,,1012935,1013928,1012938,,
1,0,1 0 0 1 2 x 9 9 8 8 = ?,3,,99999756,9999865,99999856,,
1,0,1 0 9 x 9 8 = ?,1,,10682,10782,10882,,
1,0,1 0 2 4 x 9 7 9 = ?,2,,1002596,1002496,1002596,,
1,0,1 1 4 2 x 9 9 8 = ?,3,,1138816,1139916,1139716,,
1,0,1 0 1 2 2 x 9 9 9 6 = ?,1,,101179512,102289513,1013258,,
1,0,1 0 1 3 x 9 7 9 = ?,2,,991728,991727,991827,,
1,0,1 0 4 x 9 7 = ?,1,,10088,11088,11089,,
1,0,1 0 0 4 x 9 9 8 = ?,2,,1001772,1001992,1001882,,
1,0,1 0 0 6 x 9 8 7 = ?,3,,993922,998362,992922,,
1,0,1 1 2 3 x 9 9 2 = ?,1,,1114016,1115016,1116017,,
1,0,1 0 0 8 x 9 9 7 = ?,2,,1110479,1004976,1005697,,
