skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,Square of 96 = 9216,TRUE,,TRUE,FALSE,,,
1,0,Square of 87 = 7669,FALSE,,TRUE,FALSE,,,
1,0,Square of 97 = 9409,TRUE,,TRUE,FALSE,,,
1,0,Square of 43 = 1849,TRUE,,TRUE,FALSE,,,
1,0,Square of 95 = 9025,TRUE,,TRUE,FALSE,,,
1,0,Square of 95 = 9025,FALSE,,TRUE,FALSE,,,
1,0,Square of 49 = 3481,FALSE,,TRUE,FALSE,,,
1,0,Square Root of 7056 = 84,TRUE,,TRUE,FALSE,,,
1,0,Square Root of 7056 = 84,FALSE,,TRUE,FALSE,,,
1,0,Square Root of 1936 = 44,TRUE,,TRUE,FALSE,,,
1,0,Square Root of 8464 = 92,TRUE,,TRUE,FALSE,,,
1,0,Square Root of 2304 = 48,TRUE,,TRUE,FALSE,,,
1,0,Square Root of 8836 = 96,FALSE,,TRUE,FALSE,,,
1,0,Square Root of 2116 = 44,FALSE,,TRUE,FALSE,,,
1,0,Square Root of 2116 = 44,FALSE,,TRUE,FALSE,,,
1,0,Square of 47 = 2209,TRUE,,TRUE,FALSE,,,
