skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,Choose Correct Table of 59 ,2,,59 118 177 286 295 354 423 472 531 590,59 118 177 236 295 354 413 472 531 590,59 118 177 246 295 354 413 472 551 590,,
1,0,Choose Correct Table of 119 ,1,,119 238 357 476 595 714 833 952 1071 1190,119 238 357 476 595 724 833 952 1471 1190,119 238 357 476 596 724 834 952 1471 1190,,
1,0,Choose Correct Table of 19,3,,19 38 58 76 95 124 133 152 171 190,19 38 57 76 95 114 123 152 181 190,19 38 57 76 95 114 133 152 171 190,,
1,0,Choose Correct Table of 246,2,,249 948 747 996 1245 1594 1743 1892 2241 2490,249 948 747 996 1245 1494 1743 1992 2241 2490,249 948 747 976 1245 1494 1753 1992 2241 2490,,
1,0,Choose Correct Table of 99,1,,99 198 297 396 495 594 693 792 891 990,99 198 297 396 495 594 693 782 891 990,99 198 297 396 435 594 673 792 891 990,,
1,0,Choose Correct Table of 79,2,,79 158 237 316 395 478 553 632 711 790,79 158 237 316 396 474 553 632 711 790,79 158 237 316 395 474 543 632 711 790,,
1,0,Choose Correct Table of 139,3,,139 278 417 556 695 844 973 1112 1251 1390,139 278 417 556 695 834 973 1112 1261 1390,139 278 417 556 695 834 973 1112 1251 1390,,
1,0,Choose Correct Table of 109 ,2,,109 218 327 436 545 664 763 872 981 1090,109 218 327 436 545 654 763 872 981 1090,109 218 327 436 545 654 783 872 981 1090,,
1,0,Choose Correct Table of 29,1,,29 58 87 116 145 174 203 232 261 290,29 58 87 116 145 174 213 232 261 290,29 58 87 116 145 174 203 232 281 290,,
1,0,Choose Correct Table of 209,3,,209 418 627 836 1045 1274 1463 1672 1881 2090,209 418 627 836 1045 1254 1863 1672 1891 2090,209 418 627 836 1045 1254 1463 1672 1881 2090,,
