skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,5 7 + 8 6 = ?,2,,133,143,153,,
1,0,8 5 + 7 4 = ?,3,,169,149,159,,
1,0,6 3 + 4 9 = ?,2,,102,112,113,,
1,0,9 4 +9 9 =?,1,,193,183,194,,
1,0,7 4 + 8 9 = ?,3,,153,143,163,,
1,0,7 6 + 6 7 = ?,1,,143,133,153,,
1,0,8 1 + 7 9 = ?,1,,160,150,159,,
1,0,7 2 + 3 8 = ?,2,,100,110,120,,
1,0,4 8 + 5 4 =?,3,,92,112,102,,
1,0,3 2 + 6 9  = ?,2,,109,101,111,,
1,0,4 4 + 6 6 =?,3,,111,100,110,,
1,0,7 7 + 8 4 =?,1,,161,151,141,,
1,0,8 1 + 9 1 =?,2,,182,172,181,,
1,0,8 9 + 7 9 = ?,1,,168,158,169,,
1,0,2 7 + 7 2 = ?,3,,109,89,99,,
1,0,8 6 + 3 6 = ?,1,,112,102,111,,
1,0,6 5 + 5 6 =?,1,,121,122,111,,
1,0,1 8 + 8 9 = ?,2,,108,107,117,,
1,0,4 7 + 7 3 = ?,3,,130,110,120,,
1,0,6 7 + 7 7 = ?,1,,144,143,154,,
