skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,51315 Divide by 11 = ?,1,,4664,4665,4665.2,,
1,0,8634 Divide by 11 = ?,1,,784.9,785,774.9,,
1,0,94105 Divide by 11 = ?,1,,8555,8554,8556,,
1,0,5681 Divide by 11 = ?,3,,526,528,516.45,,
1,0,24593 Divide by 11 = ?,2,,2235.6,2235.7,2234,,
1,0,4092 Divide by 11 = ?,2,,371,372,373,,
1,0,5681 Divide by 11 = ?,3,,506,526,516.4,,
1,0,25189 Divide by 11 = ?,1,,2289.9,2299,2288,,
1,0,6234 Divide by 11 = ?,2,,565.7,566.7,567.7,,
1,0,9536 Divide by 11 = ?,1,,866.9,867.9,856.9,,
1,0,6281 Divide by 11= ?,3,,572,570,571,,
1,0,64165 Divide by 11 = ?,1,,5833.2,5834,5833,,
1,0,7569 Divide by 11 = ?,2,,688,688.1,687.1,,
1,0,2805 Divide by 11 = ?,1,,255,256,254,,
1,0,9623 Divide by 11 = ?,2,,874.7,874.8,874,,
1,0,2568 Divide by 11 = ?,3,,234,233,233.5,,
1,0,8736 Divide by 11 = ?,2,,795.2,794.2,794.3,,
1,0,65589 Divide by 11 = ?,1,,5962.6,5962.8,5962,,
1,0,1286 Divide by 11 = ?,3,,116.8,117,116.9,,
1,0,78692 Divide by 11 = ?,1,,7153.8,7153,"7153,7",,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
