skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,Find Square of 51 = ?,3,,2501,2680,2601,,
1,0,Find Square of 281 = ?,1,,78961,78461,78951,,
1,0,Find Square of 391 = ?,3,,15291,15281,152881,,
1,0,Find Square of 271 = ?,1,,73441,73341,73451,,
1,0,Find Square of 841 = ?,2,,707261,707281,707271,,
1,0,Find Square of 71 =?,2,,5141,5041,4941,,
1,0,Find Square of 411 = ?,3,,168121,168821,168921,,
1,0,Find Square of 621 = ?,1,,385641,385541,385631,,
1,0,Find Square of 721 = ?,2,,518841,519841,518741,,
1,0,Find Square of 531 = ?,1,,281961,281951,280961,,
1,0,Find Square of 31 = ?,1,,961,981,951,,
1,0,Find Square of 291 = ?,2,,84181,84681,84671,,
1,0,Find Square of 341 = ?,1,,116281,115681,115671,,
1,0,Find Square of 671 = ?,3,,450231,450221,450241,,
1,0,Find Square of 191 = ?,3,,36381,36181,36481,,
1,0,Find Square of 81 = ?,1,,6561,6461,6451,,
1,0,Find Square of 531 = ?,3,,282961,280961,281961,,
1,0,Find Square of 561 = ?,1,,314721,314621,313621,,
1,0,Find Square of 361 = ?,1,,130321,130201,130301,,
1,0,Find Square of 451 = ?,2,,202591,203401,202501,,
,,,,,,,,,
