skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,,Find Sqaure of 42.,1,,1764,1704,1864,,
1,,Find Sqaure of 93.,3,,8609,8449,8649,,
1,,Find Sqaure of 99,1,,9801,9901,9802,,
1,,Find Sqaure of 33,1,,1089,989,1069,,
1,,Find Sqaure of 75,3,,4225,4925,5625,,
1,,Find Sqaure of 89,1,,7921,8821,88121,,
1,,Find Sqaure of 47,3,,2109,2249,2209,,
1,,Find Sqaure of 28,2,,684,784,884,,
1,,Find Sqaure of 19,3,,391,261,361,,
1,,Find Sqaure of 66,1,,4356,4456,4346,,
1,,Find Sqaure of 58,3,,3336,3264,3364,,
1,,Find Sqaure of 81,3,,6581,6461,6561,,
1,,Find Sqaure of 39,2,,1579,1521,1531,,
1,,Find Sqaure of 88,1,,7744,7644,7544,,
1,,Find Sqaure of 24,1,,576,676,586,,
1,,Find Sqaure of 17,3,,189,169,289,,
1,,Find Sqaure of 49,3,,2481,2449,2401,,
1,,Find Sqaure of 34,1,,1156,1056,1146,,
1,,Find Sqaure of 71,3,,4941,5141,5041,,
1,,Find Sqaure of 95,2,,9035,9025,9125,,
