skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,3 4 6 0 4 x 1 2 5= ?,2,,575550,575500,577500,,
1,0,4 8 9 2 7 4 Divide by 46,1,,Q:1940  R:34,Q:194 R:34,Q:1941 R:4,,
1,0, 9 9 7 x 9 1 = ?,1,,90927,90927,907270,,
1,0,1 1 2 4 x 1 0 6 = ?,2,,1191440,119144,119134,,
1,0,1 4 6 7 Divide by 27 = ?,2,,Q: 54 R: 19,Q: 54 R: 9,Q: 53 R: 49,,
1,0,Find Square of 598 = ?,1,,357604,357614,357704,,
1,0,8 4 6 x 2 2 2 2 = ?,2,,1879712,1879802,1879812,,
1,0,7 0 1 8 5 x 1 2 5 = ?,1,,8773125,8773375,8773725,,
1,0,1 0 0 8 x 1 0 2 = ?,2,,102806,102816,1028160,,
1,0,9 8 1 x 8 9 = ?,2,,84906,87309,85709,,
