skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,665 is divisible by 3,FALSE,,TRUE,FALSE,,,
1,0,382 is divisible by 2,TRUE,,TRUE,FALSE,,,
1,0,2475 is divisible by 5,TRUE,,TRUE,FALSE,,,
1,0,1 5 4 7 is divisible b y 7,TRUE,,TRUE,FALSE,,,
1,0,2 3 5 0 is divisible b y 1 0,TRUE,,TRUE,FALSE,,,
1,0,1 5 4 3 5 is divisible b y 3,TRUE,,TRUE,FALSE,,,
1,0,2 1 4 6 is divisible b y 4,FALSE,,TRUE,FALSE,,,
1,0,1 5 9 3 is divisible b y 9,TRUE,,TRUE,FALSE,,,
1,0,2 4 7 3 is divisible b y 6,FALSE,,TRUE,FALSE,,,
1,0,4 2 5 6 7 is divisible b y 1 1,FALSE,,TRUE,FALSE,,,
1,0,8 4 7 is divisible b y 7,TRUE,,TRUE,FALSE,,,
1,0,1 1 2 8 is divisible b y 8,TRUE,,TRUE,FALSE,,,
1,0,3 4 8 6 is divisible b y 3,TRUE,,TRUE,FALSE,,,
1,0,9 8 5 2 is divisible b y 7,FALSE,,TRUE,FALSE,,,
1,0,5 1 7 is divisible b y 1 1,TRUE,,TRUE,FALSE,,,
1,0,3 5 3 6 5 is divisible b y 1 1,TRUE,,TRUE,FALSE,,,
1,0,3 5 2 0 is divisible b y 8,TRUE,,TRUE,FALSE,,,
1,0,6 4 2 is divisible b y 4,FALSE,,TRUE,FALSE,,,
1,0,5 7 7 5 is divisible b y 3,TRUE,,TRUE,FALSE,,,
1,0,497 is divisible by 7,TRUE,,TRUE,FALSE,,,
