skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,7 1 x 2 2  = ?,2,,1662,1562,1762,,
1,0,3 5 x 3 3  = ?,3,,1355,1255,1155,,
1,0,1 7 x 3 3  = ?,1,,561,761,661,,
1,0,3 9 x 2 2 = ?,2,,786,858,869,,
1,0,6 4 x 3 3 = ?,1,,2112,2221,2212,,
1,0,4 8 x 2 2  = ?,3,,1256,1156,1056,,
1,0,5 4 x 2 2 = ?,2,,1288,1188,1388,,
1,0,7 5 2 7 6 3 x 2 2  = ?,3,,16561881,16561781,16560786,,
1,0,6 8 1 7 6 x 3 3 = ?,1,,2249808,2249708,2248808,,
1,0,4 0 1 5 8 x 2 2 = ?,2,,883676,883476,883576,,
1,0,2 7 5 1 4 6 x 3 3  = ?,3,,9073818,9083818,9079818,,
1,0,5 2 4 7 x 2 2 =?,1,,115434,115534,115634,,
1,0,8 4 8 6 9 x 3 3  = ?,2,,2801677,2800677,2811677,,
1,0,2 4 x 3 3 = ?,1,,792,892,892,,
