skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,8 5 x 3 5 = ?,1,,2975,2875,3025,,
1,0,1 7 5 x 1 8 5 = ?,2,,34752,32375,33475,,
1,0,9 5 x 4 5 = ?,3,,4375,4587,4275,,
1,0,5 5 x 4 5 = ?,1,,2475,2498,2478,,
1,0,1 2 5 x 1 9 5 = ?,3,,26684,24475,24375,,
1,0,1 1 5 x 1 2 5 = ?,2,,15375,14375,16758,,
1,0,6 5 x 7 5 = ? ,3,,4985,4975,4875,,
1,0,1 3 5 x 1 2 5 = ?,1,,16875,17854,14598,,
1,0,2 5 x 3 5 = ?,2,,475,875,775,,
1,0,1 4 5 x 1 5 5 = ?,1,,22475,23475,45875,,
