skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,To remember Atomic No.of hydrogen we have to make sentence that harbhajan is wearing tie & he gets blast,1,,TRUE,FALSE,,,
1,0,Atomic no.of helium is 3,2,,TRUE,FALSE,,,
1,0,Atomic no.of lithium is 2,2,,TRUE,FALSE,,,
1,0,12 is a atomic no.of magnesium,1,,TRUE,FALSE,,,
1,0,14 is a atomic no.of aluminium,2,,TRUE,FALSE,,,
1,0,Automic no.of mercury is 50 ,2,,TRUE,FALSE,,,
1,0,To remember Atomic No.of gold(79) we associate gold with cap,1,,TRUE,FALSE,,,
1,0,24 is automic no.of Titanium,2,,TRUE,FALSE,,,
1,0,Automic no.of iro is 36,2,,TRUE,FALSE,,,
1,0,Automic no.of Vanadium is 22 ,2,,TRUE,FALSE,,,
