skill_id,is_challenge,question,answer,explantion,option_1,option_2,option_3,option_4,option_5
1,0,"Find Difference between C I & S I if Rate is 15 % & time is 2 years on principal of Rs. 1,10,000",2,,Rs.1475,Rs.2475,Rs.475,,
1,0,Find P if Rate is 9 % & time is 2 years & C I is Rs.18810,2,,"Rs.18,000","Rs.1,00,000","Rs.10,000",,
1,0,How much will be the C I greater than its principal if Rate is 12 % & time is 2 years on amount of Rs. 50000,3,,"Rs.14,400","Rs.15,000","Rs.12,720",,
1,0,Find P if Rate is 8 % & time is 2 years & C I is Rs.164.4,1,,1000,10000,100,,
1,0,Find Difference between C I & S I if Rate is 17 % & time is 2 years.,2,,0.29%,2.89%,28.90%,,
1,0,Find C I if Rate is 16 % & time is 2 years on Rs. 5000,1,,Rs.128,Rs.1280,Rs.12.80,,
1,0,Find Difference between C I & S I if Rate is 3 % & time is 2 years on principal of Rs. 70000,3,,Rs.6300,Rs.630,Rs.63,,
1,0,How much will be the C I greater than its principal if Rate is 20 % & time is 2 years on amount of Rs. 25000,2,,"Rs. 9,500",Rs.11000,Rs. 10000,,
1,0,"Jhon borrow Rs 2,30,000 @ 11 % for 2 years on S I & same day he gives it to his friend @ 11 % for 2 years on C I . How much profit did he made ?",3,,Rs.2383,Rs.2683,Rs.2783,,
1,0,How much will be the C I greater than its principal if Rate is 14 % & time is 2 years.,1,,29.96%,28.96%,28.20%,,
